ナ,な,275,275,287,-2.5224
ノ,の,368,368,408,-1.2458
ナァ,なぁ,275,275,420,-4.2969
コト,こと,1310,1310,282,-2.6917
ノ,の,1310,1310,408,-2.7847
ノ,の,282,282,408,-2.8118
デ,で,308,308,468,-2.9431
ナア,なあ,275,275,17,-5.2398
ジャ,じゃ,308,261,247,-3.4000
ン,ん,1310,1310,437,-3.5653
ト,と,164,164,282,-1.8068
テ,て,307,307,356,-1.5059
モノ,もの,1310,1310,468,-3.9802
シ,し,304,304,258,-2.5363
カラ,から,297,297,356,-2.3083
ホウ,方,1310,1310,48,-4.5756
ヨ,よ,288,288,17,-2.1474
、,、,10,10,151,-1.2267
ケド,けど,301,301,17,-2.4058
。,。,8,8,61,-1.3115
」,」,7,7,121,-2.0554
ハ,は,261,261,468,-1.3731
ニ,に,151,151,282,-1.3747
コト,事,1310,1310,282,-4.9393
タ,た,435,435,282,-1.4167
ヲ,を,156,156,356,-1.4175
ガ,が,148,148,468,-1.4621
デ,で,308,930,468,-4.9557
ヨウ,よう,1312,1312,169,-2.2533
シ,し,610,610,258,-1.5936
