マデ,まで,355,355,143,-2.3294
。,。,8,8,61,-1.3115
コト,こと,1310,1310,282,-2.6917
ノ,の,1310,1310,408,-2.7847
ノ,の,368,368,408,-1.2458
タメ,ため,1313,1313,282,-3.3063
、,、,10,10,151,-1.2267
ト,と,164,164,282,-1.8068
ダケ,だけ,338,338,468,-2.4590
ン,ん,1310,1310,437,-3.5653
ト,と,309,309,282,-2.2641
」,」,7,7,121,-2.0554
トキ,時,1313,1313,282,-4.1345
シ,私,1285,1285,17,-4.2442
ナカ,中,1285,1285,282,-4.2761
モノ,もの,1310,1310,468,-3.9802
ナカ,中,1313,1313,282,-4.2761
ヨ,よ,288,288,17,-2.1474
ッテ,って,167,167,17,-2.3603
トコロ,ところ,1313,1313,282,-4.6437
・,・,5,5,203,-2.7687
トキ,とき,1313,1313,282,-4.6845
ワ,わ,291,291,36,-2.7424
ガ,が,299,299,468,-2.0560
タ,た,435,435,282,-1.4167
イジョウ,以上,1313,1313,387,-4.8100
ホウ,方,1310,1310,48,-4.5756
ガ,が,148,148,468,-1.4621
タ,多,1285,1285,351,-4.9124
フクミ,含み,1285,1285,258,-4.9821
