ト,と,164,164,282,-1.8068
、,、,10,10,151,-1.2267
オオカレ,多かれ,29,29,481,-4.3478
ヨカレ,良かれ,29,29,48,-4.5003
クラカレ,くらかれ,29,29,48,-4.6465
タカカレ,高かれ,29,29,351,-5.0521
ツヨカレ,強かれ,29,29,43,-5.3497
「,「,6,6,352,-2.0388
ワリカレ,悪かれ,29,29,48,-5.4253
ワルカレ,悪かれ,29,29,48,-5.4253
ヤスカレ,やすかれ,29,29,48,-5.5352
スゴカレ,すごかれ,29,29,17,-5.5973
スクナカレ,少なかれ,29,29,471,-5.8153
」,」,7,7,121,-2.0554
シ,私,1285,1285,17,-4.2442
ナカ,中,1285,1285,282,-4.2761
オモシロカレ,面白かれ,29,29,17,-5.9315
コノ,この,1315,1315,468,-3.0084
チカカレ,近かれ,29,29,471,-6.0051
。,。,8,8,61,-1.3115
ナガカレ,長かれ,29,29,471,-6.0705
ソノ,その,1315,1315,468,-3.1000
ハヤカレ,早かれ,29,29,471,-6.0788
ヨカレ,よかれ,29,29,48,-6.1358
コワカレ,怖かれ,29,29,17,-6.2075
ヒクカレ,低かれ,29,29,48,-6.2464
ツラカレ,辛かれ,29,29,48,-6.4639
スゴカレ,凄かれ,29,29,17,-6.4977
チイサカレ,小さかれ,29,29,471,-6.5022
ワカカレ,若かれ,29,29,127,-6.5582
