ガ,が,148,148,468,-1.4621
ハ,は,261,261,468,-1.3731
ヲ,を,156,156,356,-1.4175
デス,です,460,460,17,-1.8655
ダ,だ,453,453,471,-1.9457
ニ,に,151,151,282,-1.3747
デ,で,458,458,468,-1.9218
モ,も,262,262,468,-1.7239
カ,か,359,359,468,-1.9789
デ,で,149,149,468,-1.6148
ノ,の,368,368,408,-1.2458
、,、,10,10,151,-1.2267
。,。,8,8,61,-1.3115
カラ,から,147,147,356,-1.9960
ナ,な,454,454,287,-1.8607
ト,と,150,150,282,-2.0125
ト,と,164,164,282,-1.8068
デ,で,308,308,468,-2.9431
ト,と,363,363,282,-2.1096
」,」,7,7,121,-2.0554
ジャ,じゃ,308,261,247,-3.4000
ヤ,や,366,366,43,-2.1479
ネエ,ねえ,20,20,468,-2.2298
カモ,かも,330,330,252,-2.7352
ネ,ね,279,279,47,-2.1699
ッテ,って,167,167,17,-2.3603
ヨ,よ,288,288,17,-2.1474
ナド,など,344,344,442,-2.2760
ナク,なく,36,36,468,-2.1850
ガアル,がある,148,772,17,-6.6664
