、,、,10,10,151,-1.2267
コト,こと,1310,1310,282,-2.6917
。,。,8,8,61,-1.3115
ノ,の,1310,1310,408,-2.7847
シ,私,1285,1285,17,-4.2442
ナカ,中,1285,1285,282,-4.2761
ン,ん,1310,1310,437,-3.5653
イウ,言う,818,818,481,-2.9646
モノ,もの,1310,1310,468,-3.9802
タ,多,1285,1285,351,-4.9124
フクミ,含み,1285,1285,258,-4.9821
イウ,いう,818,818,471,-3.2986
トキ,時,1285,1285,282,-5.0461
アル,ある,772,772,481,-2.9588
ワタシ,私,1306,1306,17,-3.6243
オモウ,思う,817,817,17,-3.0926
ナル,なる,772,772,471,-3.0967
タチ,立ち,1285,1285,356,-5.2862
カズ,数,1285,1285,387,-5.3011
コノ,この,1315,1315,468,-3.0084
キリ,切り,1285,1285,60,-5.3631
コレ,これ,1306,1306,468,-3.8073
ナ,名,1285,1285,454,-5.3730
ソレ,それ,1306,1306,468,-3.8293
ミ,見,1285,1285,52,-5.3943
ソノ,その,1315,1315,468,-3.1000
ホウ,方,1310,1310,48,-4.5756
ジブン,自分,1285,1285,161,-5.4686
ヒト,人,1285,1285,408,-5.4734
・,・,5,5,203,-2.7687
