ボウエイ,防衛,1283,1283,53,-8.9587
ボウエイショウ,防衛省,1289,1289,265,-9.6518
ボウエイチョウ,防衛庁,1292,1292,265,-9.9217
ボウエキ,貿易,1283,1283,79,-9.2355
ボウガイ,妨害,1283,1283,133,-9.8097
ボウギョ,防御,1283,1283,411,-9.1859
ボウギョリツ,防御率,1288,1288,377,-9.6487
ボウケン,冒険,1283,1283,212,-9.5339
ボウシ,防止,1283,1283,174,-8.9744
ボウダイ,膨大,1287,1287,169,-8.7612
ボウトウ,冒頭,1285,1285,451,-9.4869
ボウメイ,亡命,1283,1283,271,-9.7453
ボウリョク,暴力,1285,1285,216,-9.6251
ボク,ぼく,1306,1306,420,-6.9873
ボク,ボク,1306,1306,51,-8.1149
ボクガ,僕が,1306,148,17,-9.0044
ボクニ,僕に,1306,151,17,-9.7833
ボクノ,僕の,1306,368,17,-8.7359
ボクハ,僕は,1306,261,17,-8.2325
ボクハ,ぼくは,1306,261,17,-9.8556
ボクモ,僕も,1306,262,17,-9.0592
ボクラ,僕ら,1306,1306,17,-8.3311
ボシュウ,募集,1283,1283,375,-8.1732
ボシュウシ,募集し,1283,610,17,-9.8400
ボシュウチュウ,募集中,1288,1288,479,-9.3049
ボス,ボス,1285,1285,26,-9.8447
ボストン,ボストン,1293,1293,138,-8.7529
ボスニアヘルツェゴビナ,ボスニア・ヘルツェゴビナ,1294,1294,19,-9.6482
ボタン,ボタン,1285,1285,283,-9.0466
ボチボチ,ぼちぼち,1281,1281,501,-9.5912
ボッカイ,渤海,1290,1290,135,-9.7166
ボッサ,没さ,586,586,46,-7.8195
ボッシ,没し,735,735,46,-8.2997
ボッシロ,没しろ,588,588,46,-7.7401
ボッス,没す,584,584,46,-7.7480
ボッス,没す,731,731,46,-9.0996
ボッスル,没する,583,583,46,-7.7438
ボッセ,没せ,734,734,46,-9.0922
ボッパツ,勃発,1283,1283,298,-9.3545
ボツゴ,没後,1314,1314,323,-9.4590
ボディ,ボディ,1285,1285,95,-9.8879
ボブ,ボブ,1291,1291,255,-8.8708
ボヘミア,ボヘミア,1293,1293,446,-9.9032
ボリシェヴィキ,ボリシェヴィキ,1292,1292,326,-9.5945
ボリビア,ボリビア,1294,1294,272,-9.1842
ボル,ぼる,772,772,36,-9.9214
ボン,ボン,1293,1293,149,-9.4708
ボンヤリ,ぼんやり,1281,1281,471,-9.7984
ボーイング,ボーイング,1292,1292,413,-9.1591
ボール,ボール,1285,1285,211,-9.1961
