バ,ば,318,318,282,-2.6729
バイイ,ばいい,318,131,17,-8.5589
バイイ,ばいい,318,37,17,-9.0897
バナラナイ,ばならない,318,473,17,-9.1115
。,。,8,8,61,-1.6507
ノ,の,368,368,408,-1.5758
ニ,に,151,151,282,-1.7031
タ,た,435,435,282,-1.7366
ヲ,を,156,156,356,-1.7569
ガ,が,148,148,468,-1.7910
テ,て,307,307,356,-1.8445
バイイン,ばいいん,318,1310,17,-9.6810
シ,し,610,610,258,-1.9199
デ,で,149,149,468,-1.9393
バト,ばと,318,164,17,-9.7414
バイイノ,ばいいの,318,1310,17,-9.7724
モ,も,262,262,468,-2.0460
バヨカッタ,ばよかった,318,435,17,-9.8611
ト,と,164,164,282,-2.1353
バイイ,ば良い,318,114,17,-9.9412
バヨイ,ば良い,318,114,17,-9.9426
ナ,な,454,454,287,-2.1762
ナイ,ない,473,473,468,-2.2130
！,！,1318,1318,244,-2.2258
ダ,だ,453,453,471,-2.2407
スル,する,599,599,481,-2.2506
、,、,10,10,151,-1.5634
デ,で,458,458,468,-2.2625
シロ,しろ,608,608,437,-2.2713
サ,さ,605,605,441,-2.2773
