シ,し,610,610,258,-1.9199
、,、,10,10,151,-1.5634
デキ,でき,625,625,481,-4.6866
ミ,見,625,625,52,-4.7368
イ,い,625,625,356,-5.1872
スル,する,599,599,481,-2.2506
アル,ある,772,772,481,-3.3138
デキル,できる,619,619,481,-4.4211
デ,出,625,625,249,-5.3948
ナル,なる,772,772,471,-3.4231
カンガエ,考え,625,625,52,-5.4635
「,「,6,6,352,-2.3719
タベ,食べ,625,625,276,-5.8310
ハナシ,話,1283,1283,451,-6.3485
シゴト,仕事,1283,1283,290,-6.3590
ウケ,受け,625,625,258,-5.8751
イル,いる,619,619,468,-4.9561
オモウ,思う,817,817,17,-3.3912
ミル,見る,619,619,481,-5.0480
ソンザイ,存在,1283,1283,182,-6.5606
アリ,あり,788,788,481,-3.4770
カンジ,感じ,625,625,301,-6.0909
シヨウ,使用,1283,1283,375,-6.6339
ナリ,なり,788,788,471,-3.5863
サンカ,参加,1283,1283,271,-6.7079
イミ,意味,1283,1283,327,-6.7551
カンケイ,関係,1283,1283,468,-6.7597
デキ,出来,625,625,268,-6.2927
オコナウ,行う,819,819,481,-3.1765
ジブン,自分,1285,1285,161,-5.8093
