レ,れ,876,876,468,-2.3621
ナイ,ない,473,473,468,-2.2130
ラレ,られ,876,876,356,-4.0743
セ,せ,876,876,258,-4.5625
レル,れる,870,870,468,-2.5815
レテ,れて,876,307,17,-6.2575
レタ,れた,876,435,17,-6.2910
ナク,なく,481,481,468,-2.8211
ラレル,られる,870,870,471,-4.0216
ズ,ず,487,487,282,-2.8888
ナクッ,なくっ,481,481,17,-3.0402
ナイ,ない,482,482,468,-2.4901
ナイヒト,ない人,473,1285,501,-6.3152
レテイル,れている,876,919,17,-7.0971
テ,て,307,307,356,-1.8445
セル,せる,870,870,43,-4.6379
サセ,させ,876,876,282,-7.2150
セテ,せて,876,307,17,-7.2538
レテイ,れてい,876,930,17,-7.6869
ナ,な,454,454,287,-2.1762
ラレテ,られて,876,307,17,-7.7069
ナ,な,468,468,287,-2.4985
ラレタ,られた,876,435,17,-7.7950
ノ,の,368,368,408,-1.5758
。,。,8,8,61,-1.6507
ニ,に,151,151,282,-1.7031
ハ,は,261,261,468,-1.7069
ヲ,を,156,156,356,-1.7569
レテル,れてる,876,307,17,-7.9903
レテイタ,れていた,876,435,17,-8.0162
