テ,て,307,307,356,-1.8445
バ,ば,318,318,282,-2.6729
ナイ,ない,473,473,468,-2.2130
タ,た,435,435,282,-1.7366
テル,てる,307,919,17,-4.4291
モ,も,262,262,468,-2.0460
テ,て,307,930,356,-4.9324
ノ,の,368,368,408,-1.5758
マス,ます,491,491,17,-2.7859
レ,れ,876,876,468,-2.3621
テイル,ている,307,919,17,-5.6954
ハ,は,261,261,468,-1.7069
、,、,10,10,151,-1.5634
レル,れる,870,870,468,-2.5815
。,。,8,8,61,-1.6507
ナイ,ない,482,482,468,-2.4901
ニ,に,151,151,282,-1.7031
テイ,てい,307,930,17,-5.9739
ナ,な,275,275,287,-2.7792
ガ,が,148,148,468,-1.7910
デ,で,308,308,468,-3.2703
マスゥ,ますぅ,491,491,17,-3.5810
マスゥゥ,ますぅぅ,491,491,17,-3.5816
マスゥゥゥ,ますぅぅぅ,491,491,17,-3.5816
シ,し,610,610,258,-1.9199
デ,で,149,149,468,-1.9393
トカ,とか,364,364,17,-2.8100
ナク,なく,481,481,468,-2.8211
ト,と,309,309,282,-2.5848
ヤ,や,366,366,43,-2.4957
