ノ,の,368,368,408,-1.5758
、,、,10,10,151,-1.5634
カ,か,359,359,468,-2.2853
カラ,から,297,297,356,-2.5920
ワラ,笑,264,264,389,-4.0095
ー,ー,264,264,80,-4.1117
テ,て,307,307,356,-1.8445
。,。,8,8,61,-1.6507
・,・,5,5,203,-3.2741
…,…,5,5,184,-3.2961
！,！,1318,1318,244,-2.2258
ワラ,(笑),264,264,501,-4.5230
ナ,な,275,275,287,-2.7792
ハ,は,261,261,468,-1.7069
タ,た,435,435,282,-1.7366
ト,と,150,150,282,-2.3522
ニ,に,151,151,282,-1.7031
ト,と,363,363,282,-2.4250
ダ,だ,453,453,471,-2.2407
ナカレ,なかれ,30,30,468,-2.4398
」,」,7,7,121,-2.3882
マセ,ませ,497,497,17,-2.4776
マシ,まし,499,499,17,-2.4789
ナイ,ない,482,482,468,-2.4901
ナ,な,468,468,287,-2.4985
ナキ,なき,474,474,495,-2.5008
アル,ある,403,403,481,-2.5094
ナレ,なれ,456,456,47,-2.5196
イロ,いろ,926,926,437,-2.5312
デス,です,460,460,17,-2.6909
