、,、,10,10,151,-1.5634
コト,こと,1310,1310,282,-3.0800
ノ,の,1310,1310,408,-3.0848
。,。,8,8,61,-1.6507
ン,ん,1310,1310,437,-3.7379
イウ,言う,818,818,481,-3.2705
アル,ある,772,772,481,-3.3138
モノ,もの,1310,1310,468,-4.3769
イウ,いう,818,818,471,-3.6398
ナル,なる,772,772,471,-3.4231
オモウ,思う,817,817,17,-3.3912
ジブン,自分,1285,1285,161,-5.8093
ヒト,人,1285,1285,408,-5.8095
コレ,これ,1306,1306,468,-4.1473
ソレ,それ,1306,1306,468,-4.1817
ホウ,方,1310,1310,48,-4.9003
コノ,この,1315,1315,468,-3.3504
シ,し,610,610,258,-1.9199
・,・,5,5,203,-3.2741
…,…,5,5,184,-3.2961
ワタシ,私,1306,1306,17,-4.3035
ソノ,その,1315,1315,468,-3.4683
オモイ,思い,832,832,17,-3.3605
ノ,の,368,368,408,-1.5758
コト,事,1310,1310,282,-5.3057
？,？,1317,1317,17,-2.4613
ナ,な,454,454,287,-2.1762
イイ,言い,833,833,17,-3.2495
ナイ,ない,473,473,468,-2.2130
！,！,1318,1318,244,-2.2258
