デ,で,308,308,468,-3.2703
ジャ,じゃ,308,261,247,-3.7513
ダ,だ,436,436,471,-3.0525
デ,で,308,930,468,-5.1615
デル,でる,308,919,471,-5.6415
ダ,だ,453,453,471,-2.2407
ノ,の,368,368,408,-1.5758
。,。,8,8,61,-1.6507
ダリ,だり,308,1203,60,-6.6923
テ,て,307,307,356,-1.8445
デ,で,458,458,468,-2.2625
ジャナイ,じゃない,308,473,17,-7.2676
、,、,10,10,151,-1.5634
カ,か,359,359,468,-2.2853
ダケ,だけ,338,338,468,-2.7712
ヲ,を,156,156,356,-1.7569
ガ,が,148,148,468,-1.7910
ジャナイ,じゃない,308,20,17,-7.6357
デ,で,149,149,468,-1.9393
シ,し,610,610,258,-1.9199
クライ,くらい,331,331,48,-3.1065
カラ,から,297,297,356,-2.5920
モ,も,262,262,468,-2.0460
ニ,に,151,151,282,-1.7031
コト,こと,1310,1310,282,-3.0800
ノ,の,1310,1310,408,-3.0848
ナ,な,454,454,287,-2.1762
ジャウ,じゃう,308,1253,418,-7.9747
ナイ,ない,473,473,468,-2.2130
！,！,1318,1318,244,-2.2258
